Loopcount;Interval;Roll;Pitch;Time;Date;Fix;Latitude;Longitude;Speed
7412;200;5.541102;-11.5442;12:41:01.80;15/10/22;False
7413;201;5.278575;-12.11226;12:41:02.00;15/10/22;False
7414;201;6.636895;-12.3209;12:41:02.20;15/10/22;False
7415;197;8.185775;-11.94319;12:41:02.40;15/10/22;False
7416;202;8.343909;-11.46286;12:41:02.60;15/10/22;False
7417;201;9.543717;-11.13053;12:41:02.80;15/10/22;False
7418;198;10.52261;-9.877611;12:41:03.00;15/10/22;False
7419;201;12.24267;-8.38065;12:41:03.20;15/10/22;False
7420;199;14.0449;-7.60746;12:41:03.40;15/10/22;False
7421;200;13.48301;-7.119768;12:41:03.60;15/10/22;False
7422;201;12.84606;-7.426347;12:41:03.80;15/10/22;False
7423;201;12.76714;-6.197442;12:41:04.00;15/10/22;False
7424;198;14.10789;-6.937391;12:41:04.20;15/10/22;False
7425;200;13.41106;-5.896776;12:41:04.40;15/10/22;False
7426;203;13.10514;-6.882573;12:41:04.60;15/10/22;False
7427;199;11.28771;-6.402298;12:41:04.80;15/10/22;False
7428;198;11.00991;-5.389428;12:41:05.00;15/10/22;False
7429;203;10.7943;-4.916549;12:41:05.20;15/10/22;False
7430;198;10.84647;-5.726179;12:41:05.40;15/10/22;False
7431;200;9.533556;-5.513512;12:41:05.60;15/10/22;False
7432;200;8.422666;-2.987029;12:41:05.80;15/10/22;False
7433;215;8.532282;-3.579374;12:41:06.00;15/10/22;False
7434;185;8.081758;-2.437766;12:41:06.20;15/10/22;False
7435;198;7.118247;-1.727162;12:41:06.40;15/10/22;False
7436;201;5.382834;-1.443036;12:41:06.60;15/10/22;False
7437;199;4.069149;-0.1310396;12:41:06.80;15/10/22;False
7438;202;2.903037;0.8311845;12:41:07.00;15/10/22;False
7439;199;1.951397;-0.712985;12:41:07.20;15/10/22;False
7440;200;0.723729;-2.587321;12:41:07.40;15/10/22;False
7441;201;-1.152053;-3.582718;12:41:07.60;15/10/22;False
7442;198;-3.648043;-4.711051;12:41:07.80;15/10/22;False
7443;200;-5.655706;-4.811823;12:41:08.00;15/10/22;False
7444;200;-7.004879;-5.637825;12:41:08.20;15/10/22;False
7445;200;-7.485797;-4.960717;12:41:08.40;15/10/22;False
7446;200;-7.079503;-4.929573;12:41:08.60;15/10/22;False
7447;200;-7.177361;-4.535026;12:41:08.80;15/10/22;False
7448;201;-5.787354;-5.49204;12:41:09.00;15/10/22;False
7449;199;-6.182868;-4.732462;12:41:09.20;15/10/22;False
7450;199;-5.375202;-5.182888;12:41:09.40;15/10/22;False
7451;200;-5.816639;-4.350991;12:41:09.60;15/10/22;False
7452;201;-4.888911;-4.053887;12:41:09.80;15/10/22;False
7453;201;-4.563161;-3.014521;12:41:10.00;15/10/22;False
7454;199;-5.177533;-3.447268;12:41:10.20;15/10/22;False
7455;201;-4.548826;-2.696721;12:41:10.40;15/10/22;False
7456;200;-4.352453;-3.488641;12:41:10.60;15/10/22;False
7457;199;-3.722366;-3.260067;12:41:10.80;15/10/22;False
7458;201;-4.332445;-4.657381;12:41:11.00;15/10/22;False
7459;200;-3.965985;-4.086407;12:41:11.20;15/10/22;False
7460;199;-1.962766;-6.098493;12:41:11.40;15/10/22;False
7461;201;-0.4210091;-6.459401;12:41:11.60;15/10/22;False
7462;199;1.970784;-8.045686;12:41:11.80;15/10/22;False
7463;199;2.994328;-7.328486;12:41:12.00;15/10/22;False
7464;201;4.244163;-7.654923;12:41:12.20;15/10/22;False
7465;200;4.280755;-8.83652;12:41:12.40;15/10/22;False
7466;201;4.649884;-9.1572;12:41:12.60;15/10/22;False
7467;199;5.810933;-8.522905;12:41:12.80;15/10/22;False
7468;202;5.823342;-8.396003;12:41:13.00;15/10/22;False
7469;199;5.062123;-8.725889;12:41:13.20;15/10/22;False
7470;199;4.758791;-8.493068;12:41:13.40;15/10/22;False
7471;201;4.968993;-10.9261;12:41:13.60;15/10/22;False
7472;199;4.577013;-10.05498;12:41:13.80;15/10/22;False
7473;200;4.01334;-8.314666;12:41:14.00;15/10/22;False
7474;199;3.635997;-9.010771;12:41:14.20;15/10/22;False
7475;201;3.23542;-9.346615;12:41:14.40;15/10/22;False
7476;201;3.522126;-9.700517;12:41:14.60;15/10/22;False
7477;198;4.85465;-10.68848;12:41:14.80;15/10/22;False
7478;201;5.161726;-10.34196;12:41:15.00;15/10/22;False
7479;201;4.592366;-10.38767;12:41:15.20;15/10/22;False
7480;198;5.077144;-11.02363;12:41:15.40;15/10/22;False
7481;202;5.713286;-10.80234;12:41:15.60;15/10/22;False
7482;199;5.45575;-10.93748;12:41:15.80;15/10/22;False
7483;202;4.928418;-10.47474;12:41:16.00;15/10/22;False
7484;199;5.339045;-10.05639;12:41:16.20;15/10/22;False
7485;199;4.502475;-10.35318;12:41:16.40;15/10/22;False
7486;200;3.877157;-10.76246;12:41:16.60;15/10/22;False
7487;201;4.432476;-10.48288;12:41:16.80;15/10/22;False
7488;216;4.428893;-10.28743;12:41:17.00;15/10/22;False
7489;185;4.393592;-9.480105;12:41:17.20;15/10/22;False
7490;199;4.81235;-9.949096;12:41:17.40;15/10/22;False
7491;199;5.639048;-8.178131;12:41:17.60;15/10/22;False
7492;201;5.67707;-8.137623;12:41:17.80;15/10/22;False
7493;200;5.461287;-9.492749;12:41:18.00;15/10/22;False
7494;201;6.598589;-9.589465;12:41:18.20;15/10/22;False
7495;199;6.121369;-9.866993;12:41:18.40;15/10/22;False
7496;200;7.330232;-9.540069;12:41:18.60;15/10/22;False
7497;200;8.088833;-8.771985;12:41:18.80;15/10/22;False
7498;201;8.292245;-8.544494;12:41:19.00;15/10/22;False
7499;198;9.062757;-6.361897;12:41:19.20;15/10/22;False
7500;200;7.341768;-7.475947;12:41:19.40;15/10/22;False
7501;201;7.233509;-6.349632;12:41:19.60;15/10/22;False
7502;200;7.922639;-7.895908;12:41:19.80;15/10/22;False
7503;202;6.163852;-7.993558;12:41:20.00;15/10/22;False
7504;209;6.724257;-8.235184;12:41:20.20;15/10/22;False
7505;201;7.908524;-8.695548;12:41:20.40;15/10/22;False
7506;201;8.798198;-11.05511;12:41:20.60;15/10/22;False
7507;208;8.231425;-10.21083;12:41:20.80;15/10/22;False
7508;201;6.521563;-7.866677;12:41:21.00;15/10/22;False
7509;221;5.736133;-10.50094;12:41:21.20;15/10/22;True;4658.3047;00836.6948;34.5398
7510;203;4.490581;-10.63659;12:41:21.40;15/10/22;True;4658.3072;00836.6964;36.03992
7511;200;2.687558;-10.50811;12:41:21.60;15/10/22;True;4658.3092;00836.6968;38.429
7512;200;1.308733;-9.579844;12:41:21.80;15/10/22;True;4658.3113;00836.6971;40.35509
7513;201;-0.4494508;-7.867071;12:41:22.00;15/10/22;True;4658.3133;00836.6964;45.41104
7514;200;-1.275206;-7.903181;12:41:22.20;15/10/22;True;4658.3153;00836.6957;49.85584
7515;200;-3.344722;-8.661802;12:41:22.40;15/10/22;True;4658.3171;00836.6947;53.35612
7516;199;-4.606055;-9.407443;12:41:22.60;15/10/22;True;4658.3188;00836.6937;55.54148
7517;199;-5.427809;-10.9402;12:41:22.80;15/10/22;True;4658.3204;00836.6925;56.81936
7518;202;-5.971492;-9.972189;12:41:23.00;15/10/22;True;4658.3218;00836.6912;57.70832
7519;200;-5.079254;-11.30587;12:41:23.20;15/10/22;True;4658.3232;00836.6897;58.26392
7520;197;-5.455268;-12.07141;12:41:23.40;15/10/22;True;4658.3245;00836.6881;58.57876
7521;202;-5.897848;-12.53998;12:41:23.60;15/10/22;True;4658.3258;00836.6864;58.57876
7522;201;-6.829621;-12.3917;12:41:23.80;15/10/22;True;4658.3271;00836.6848;58.46764
7523;198;-5.435762;-12.97278;12:41:24.00;15/10/22;True;4658.3283;00836.6832;57.94908
7524;203;-5.323165;-13.07751;12:41:24.20;15/10/22;True;4658.3297;00836.6817;57.83796
7525;199;-6.640937;-12.65466;12:41:24.40;15/10/22;True;4658.3311;00836.6801;57.875
7526;200;-7.373072;-12.1823;12:41:24.60;15/10/22;True;4658.3325;00836.6786;57.85648
7527;199;-5.893544;-13.21413;12:41:24.80;15/10/22;True;4658.3339;00836.6769;57.72684
7528;204;-4.858322;-12.83374;12:41:25.00;15/10/22;True;4658.3352;00836.6754;57.61572
7529;196;-5.201613;-12.23091;12:41:25.20;15/10/22;True;4658.3366;00836.6739;57.54164
7530;201;-5.689399;-12.51213;12:41:25.40;15/10/22;True;4658.3380;00836.6726;57.37496
7531;201;-8.041268;-12.16845;12:41:25.60;15/10/22;True;4658.3394;00836.6713;57.17124
7532;200;-7.423504;-11.86985;12:41:25.80;15/10/22;True;4658.3409;00836.6700;56.949
7533;197;-8.27956;-11.08464;12:41:26.00;15/10/22;True;4658.3423;00836.6688;54.02284
7534;201;-8.763309;-11.29749;12:41:26.20;15/10/22;True;4658.3437;00836.6677;53.48576
7535;199;-8.061516;-12.38522;12:41:26.40;15/10/22;True;4658.3451;00836.6665;54.09692
7536;203;-8.031709;-12.21499;12:41:26.60;15/10/22;True;4658.3467;00836.6654;54.55992
7537;200;-7.280217;-11.40735;12:41:26.80;15/10/22;True;4658.3481;00836.6643;54.48584
7538;199;-6.777963;-11.69477;12:41:27.00;15/10/22;True;4658.3496;00836.6633;54.43028
7539;204;-6.861596;-12.19454;12:41:27.20;15/10/22;True;4658.3511;00836.6624;54.33768
7540;195;-5.945089;-12.32818;12:41:27.40;15/10/22;True;4658.3526;00836.6617;54.30064
7541;202;-6.36395;-11.53172;12:41:27.60;15/10/22;True;4658.3542;00836.6611;54.41176
7542;199;-5.959708;-11.22701;12:41:27.80;15/10/22;True;4658.3558;00836.6605;54.31916
7543;216;-5.452829;-10.4929;12:41:28.00;15/10/22;True;4658.3574;00836.6600;54.33768
7544;188;-6.15737;-9.358719;12:41:28.20;15/10/22;True;4658.3589;00836.6594;54.43028
7545;196;-5.998877;-9.606466;12:41:28.40;15/10/22;True;4658.3605;00836.6590;54.83772
7546;199;-5.233123;-10.06418;12:41:28.60;15/10/22;True;4658.3621;00836.6585;54.78216
7547;201;-5.508362;-9.384511;12:41:28.80;15/10/22;True;4658.3637;00836.6582;54.78216
7548;202;-5.482319;-9.169749;12:41:29.00;15/10/22;True;4658.3654;00836.6579;54.74512
7549;198;-5.071061;-8.799887;12:41:29.20;15/10/22;True;4658.3670;00836.6577;54.8192
7550;199;-5.868559;-8.17701;12:41:29.40;15/10/22;True;4658.3687;00836.6576;54.74512
7551;202;-5.37841;-7.430347;12:41:29.60;15/10/22;True;4658.3704;00836.6576;54.7266
7552;198;-4.592231;-7.148705;12:41:29.80;15/10/22;True;4658.3722;00836.6577;54.76364
7553;202;-3.575899;-6.176195;12:41:30.00;15/10/22;True;4658.3740;00836.6579;54.8192
7554;197;-2.797014;-5.740772;12:41:30.20;15/10/22;True;4658.3758;00836.6581;54.9118
7555;200;-1.758288;-5.400398;12:41:30.40;15/10/22;True;4658.3758;00836.6546;56.1156
7556;203;-0.5180952;-5.799726;12:41:30.60;15/10/22;True;4658.3770;00836.6539;56.7638
7557;200;-0.1432536;-5.768747;12:41:30.80;15/10/22;True;4658.3783;00836.6536;56.78232
7558;205;1.403121;-6.785917;12:41:31.00;15/10/22;True;4658.3798;00836.6536;56.83788
7559;200;0.8850272;-6.037555;12:41:31.20;15/10/22;True;4658.3813;00836.6538;57.26384
7560;195;-0.228814;-4.198956;12:41:31.40;15/10/22;True;4658.3829;00836.6544;57.63424
7561;198;0.1158764;-4.904589;12:41:31.60;15/10/22;True;4658.3846;00836.6550;57.98612
7562;203;-0.297457;-5.014524;12:41:31.80;15/10/22;True;4658.3862;00836.6556;58.5232
7563;201;-0.4048742;-4.043724;12:41:32.00;15/10/22;True;4658.3878;00836.6564;58.46764
7564;201;-0.591629;-3.160307;12:41:32.20;15/10/22;True;4658.3894;00836.6573;58.78248
7565;199;0.7285953;-2.932421;12:41:32.40;15/10/22;True;4658.3911;00836.6582;60.11592
7566;197;3.203025;-3.511394;12:41:32.60;15/10/22;True;4658.3927;00836.6591;60.69004
7567;201;5.157904;-2.458974;12:41:32.80;15/10/22;True;4658.3943;00836.6601;60.35668
7568;204;8.946739;-3.152405;12:41:33.00;15/10/22;True;4658.3958;00836.6610;60.31964
7569;199;9.776464;-3.633123;12:41:33.20;15/10/22;True;4658.3974;00836.6621;60.3752
7570;198;11.12465;-4.471719;12:41:33.40;15/10/22;True;4658.3990;00836.6631;60.80116
7571;201;12.92342;-7.109243;12:41:33.60;15/10/22;True;4658.4005;00836.6642;60.30112
7572;199;13.90439;-6.705775;12:41:33.80;15/10/22;True;4658.4021;00836.6652;60.33816
7573;201;15.61971;-7.369085;12:41:34.00;15/10/22;True;4658.4037;00836.6662;59.80108
7574;201;15.80919;-7.643874;12:41:34.20;15/10/22;True;4658.4053;00836.6671;60.02332
7575;199;16.36385;-6.948081;12:41:34.40;15/10/22;True;4658.4064;00836.6676;58.11576
7576;201;18.00075;-7.786133;12:41:34.60;15/10/22;True;4658.4080;00836.6685;58.09724
7577;196;18.55785;-7.490358;12:41:34.80;15/10/22;True;4658.4097;00836.6694;57.7824
7578;205;18.85888;-6.528112;12:41:35.00;15/10/22;True;4658.4113;00836.6702;57.26384
7579;199;18.06627;-6.261681;12:41:35.20;15/10/22;True;4658.4130;00836.6710;57.1342
7580;198;17.44067;-6.087962;12:41:35.40;15/10/22;True;4658.4146;00836.6717;56.5786
7581;201;17.26767;-6.470545;12:41:35.60;15/10/22;True;4658.4164;00836.6724;56.50452
7582;201;16.8019;-7.08415;12:41:35.80;15/10/22;True;4658.4181;00836.6730;56.63416
7583;197;15.91871;-5.81851;12:41:36.00;15/10/22;True;4658.4198;00836.6735;56.72676
7584;198;16.17678;-6.44804;12:41:36.20;15/10/22;True;4658.4215;00836.6740;56.78232
7585;200;16.12631;-7.645242;12:41:36.40;15/10/22;True;4658.4233;00836.6744;57.54164
7586;200;14.39743;-6.890631;12:41:36.60;15/10/22;True;4658.4251;00836.6747;57.5046
7587;200;14.1087;-5.695315;12:41:36.80;15/10/22;True;4658.4268;00836.6750;58.1528
7588;203;11.19159;-5.68076;12:41:37.00;15/10/22;True;4658.4287;00836.6752;58.18984
7589;202;10.26837;-4.864072;12:41:37.20;15/10/22;True;4658.4305;00836.6753;58.338
7590;199;8.890182;-5.333865;12:41:37.40;15/10/22;True;4658.4323;00836.6754;59.31956
7591;202;6.948835;-5.835263;12:41:37.60;15/10/22;True;4658.4341;00836.6754;59.80108
7592;198;6.275816;-6.285367;12:41:37.80;15/10/22;True;4658.4360;00836.6754;59.727
7593;198;5.261852;-6.925885;12:41:38.00;15/10/22;True;4658.4380;00836.6754;61.87532
7594;205;3.973912;-7.245986;12:41:38.20;15/10/22;True;4658.4399;00836.6754;61.80124
7595;195;2.312958;-8.03307;12:41:38.40;15/10/22;True;4658.4418;00836.6752;62.30128
7596;199;1.145523;-8.095881;12:41:38.60;15/10/22;True;4658.4437;00836.6751;62.35684
7597;202;-0.9589559;-6.264258;12:41:38.80;15/10/22;True;4658.4456;00836.6750;62.41241
7598;214;-0.3144038;-7.194357;12:41:39.00;15/10/22;True;4658.4475;00836.6748;62.54204
7599;187;-2.010597;-6.696779;12:41:39.20;15/10/22;True;4658.4494;00836.6747;62.63464
7600;200;-3.094024;-5.837218;12:41:39.40;15/10/22;True;4658.4513;00836.6746;63.74584
7601;199;-3.858115;-5.166513;12:41:39.60;15/10/22;True;4658.4533;00836.6745;64.19033
7602;198;-2.945852;-6.440113;12:41:39.80;15/10/22;True;4658.4552;00836.6744;64.5422
7603;203;-2.321653;-5.894351;12:41:40.00;15/10/22;True;4658.4572;00836.6742;64.59776
7604;201;-0.5279155;-7.734946;12:41:40.20;15/10/22;True;4658.4591;00836.6741;64.65332
7605;199;-0.1520926;-7.695826;12:41:40.40;15/10/22;True;4658.4610;00836.6739;64.56072
7606;200;0.9381639;-9.089098;12:41:40.60;15/10/22;True;4658.4630;00836.6738;64.70888
7607;200;0.4489378;-8.058117;12:41:40.80;15/10/22;True;4658.4650;00836.6736;64.61628
7608;202;1.082774;-8.171587;12:41:41.00;15/10/22;True;4658.4669;00836.6735;64.48664
7609;202;0.186951;-7.944752;12:41:41.20;15/10/22;True;4658.4689;00836.6735;62.74576
7610;192;0.4271294;-7.097779;12:41:41.40;15/10/22;True;4658.4708;00836.6733;62.02348
7611;201;1.823149;-7.783863;12:41:41.60;15/10/22;True;4658.4726;00836.6732;62.41241
7612;205;2.522137;-7.159503;12:41:41.80;15/10/22;True;4658.4744;00836.6731;60.72708
7613;196;2.330461;-7.478386;12:41:42.00;15/10/22;True;4658.4762;00836.6731;60.59744
7614;205;2.395797;-8.207211;12:41:42.20;15/10/22;True;4658.4781;00836.6731;60.04184
7615;195;1.53619;-7.998549;12:41:42.40;15/10/22;True;4658.4799;00836.6731;60.15296
7616;199;1.825805;-8.333174;12:41:42.60;15/10/22;True;4658.4817;00836.6732;60.19
7617;198;0.6708329;-9.350871;12:41:42.80;15/10/22;True;4658.4835;00836.6732;59.85664
7618;206;0.07280677;-9.637287;12:41:43.00;15/10/22;True;4658.4853;00836.6733;59.87516
7619;200;-0.2796921;-8.380413;12:41:43.20;15/10/22;True;4658.4872;00836.6735;60.41224
7620;197;-0.1847235;-9.066662;12:41:43.40;15/10/22;True;4658.4890;00836.6737;60.9308
7621;201;-1.044817;-8.867331;12:41:43.60;15/10/22;True;4658.4910;00836.6740;61.6716
7622;202;-0.7412817;-7.509815;12:41:43.80;15/10/22;True;4658.4928;00836.6742;62.70872
7623;199;0.02284812;-8.498081;12:41:44.00;15/10/22;True;4658.4947;00836.6746;62.65316
7624;196;-1.130461;-7.538593;12:41:44.20;15/10/22;True;4658.4966;00836.6751;62.70872
7625;203;-1.655109;-6.335109;12:41:44.40;15/10/22;True;4658.4985;00836.6755;63.1532
7626;199;0.9393277;-6.6231;12:41:44.60;15/10/22;True;4658.5005;00836.6759;63.50508
7627;201;1.33513;-5.40046;12:41:44.80;15/10/22;True;4658.5024;00836.6763;63.81992
7628;200;2.720783;-4.068791;12:41:45.00;15/10/22;True;4658.5044;00836.6769;63.87548
7629;201;6.185135;-5.366446;12:41:45.20;15/10/22;True;4658.5064;00836.6774;64.30145
7630;200;5.755487;-5.395621;12:41:45.40;15/10/22;True;4658.5084;00836.6780;64.78296
7631;194;5.588392;-4.116259;12:41:45.60;15/10/22;True;4658.5104;00836.6786;64.76444
7632;209;4.062171;-4.467143;12:41:45.80;15/10/22;True;4658.5123;00836.6792;65.1904
7633;201;5.479759;-4.778686;12:41:46.00;15/10/22;True;4658.5142;00836.6797;65.15336
7634;194;5.171407;-5.047041;12:41:46.20;15/10/22;True;4658.5161;00836.6803;65.67192
7635;200;4.810276;-5.147691;12:41:46.40;15/10/22;True;4658.5180;00836.6809;65.61636
7636;199;6.932534;-4.042246;12:41:46.60;15/10/22;True;4658.5200;00836.6815;65.94972
7637;202;7.500303;-4.988734;12:41:46.80;15/10/22;True;4658.5219;00836.6820;65.82008
7638;199;8.311135;-6.165229;12:41:47.00;15/10/22;True;4658.5238;00836.6825;65.4682
7639;200;6.840517;-3.737162;12:41:47.20;15/10/22;True;4658.5258;00836.6831;65.33855
7640;197;5.9758;-3.732248;12:41:47.40;15/10/22;True;4658.5278;00836.6836;65.41264
7641;203;4.601206;-5.15357;12:41:47.60;15/10/22;True;4658.5297;00836.6841;65.24596
7642;201;4.4426;-4.073454;12:41:47.80;15/10/22;True;4658.5316;00836.6847;65.0052
7643;196;3.514933;-4.173778;12:41:48.00;15/10/22;True;4658.5335;00836.6852;64.82
7644;205;3.378725;-4.079436;12:41:48.20;15/10/22;True;4658.5354;00836.6857;62.74576
7645;198;3.159114;-4.593859;12:41:48.40;15/10/22;True;4658.5372;00836.6862;62.76428
7646;198;2.313469;-3.005731;12:41:48.60;15/10/22;True;4658.5391;00836.6867;63.0606
7647;202;2.427781;-1.19856;12:41:48.80;15/10/22;True;4658.5410;00836.6872;63.48656
7648;203;4.302052;-2.617447;12:41:49.00;15/10/22;True;4658.5428;00836.6877;64.31996
7649;198;2.097785;-2.730163;12:41:49.20;15/10/22;True;4658.5448;00836.6883;65.9312
7650;197;0.0256474;-3.324274;12:41:49.40;15/10/22;True;4658.5467;00836.6889;65.39412
7651;202;0.1282139;-3.815733;12:41:49.60;15/10/22;True;4658.5488;00836.6895;69.8204
7652;202;2.84967;-3.73778;12:41:49.80;15/10/22;True;4658.5508;00836.6901;71.33904
7653;212;5.235219;-5.919784;12:41:50.00;15/10/22;True;4658.5530;00836.6907;72.63545
7654;187;4.868576;-7.299155;12:41:50.20;15/10/22;True;4658.5552;00836.6914;73.00584
7655;199;5.741585;-8.368476;12:41:50.40;15/10/22;True;4658.5574;00836.6920;71.765
7656;199;8.947908;-11.04421;12:41:50.60;15/10/22;True;4658.5595;00836.6926;71.07976
7657;200;9.193962;-9.778197;12:41:50.80;15/10/22;True;4658.5617;00836.6931;70.0056
7658;200;12.38302;-11.57274;12:41:51.00;15/10/22;True;4658.5638;00836.6936;68.50549
7659;201;10.90719;-11.69451;12:41:51.20;15/10/22;True;4658.5659;00836.6941;67.3202
7660;199;10.66605;-11.78089;12:41:51.40;15/10/22;True;4658.5679;00836.6947;66.37568
7661;198;9.875949;-12.94932;12:41:51.60;15/10/22;True;4658.5700;00836.6951;65.54228
7662;199;9.290601;-13.36632;12:41:51.80;15/10/22;True;4658.5719;00836.6954;64.69036
7663;203;13.55002;-12.70448;12:41:52.00;15/10/22;True;4658.5739;00836.6958;64.04216
7664;197;15.91853;-13.43705;12:41:52.20;15/10/22;True;4658.5758;00836.6961;63.61619
7665;202;15.09592;-13.10588;12:41:52.40;15/10/22;True;4658.5778;00836.6965;63.5236
7666;198;14.36246;-14.04858;12:41:52.60;15/10/22;True;4658.5797;00836.6968;63.431
7667;202;13.95521;-13.8837;12:41:52.80;15/10/22;True;4658.5817;00836.6971;63.09764
7668;197;14.9955;-13.27391;12:41:53.00;15/10/22;True;4658.5835;00836.6973;63.5236
7669;199;13.87626;-12.48567;12:41:53.20;15/10/22;True;4658.5855;00836.6976;63.13468
7670;203;13.00407;-12.83618;12:41:53.40;15/10/22;True;4658.5874;00836.6979;63.26432
7671;199;13.16592;-12.1377;12:41:53.60;15/10/22;True;4658.5893;00836.6981;63.30136
7672;203;14.24725;-12.47996;12:41:53.80;15/10/22;True;4658.5913;00836.6984;63.431
7673;198;18.20862;-15.02808;12:41:54.00;15/10/22;True;4658.5932;00836.6986;63.3384
7674;203;17.18844;-14.66497;12:41:54.20;15/10/22;True;4658.5951;00836.6989;63.02356
7675;195;16.60806;-13.73155;12:41:54.40;15/10/22;True;4658.5970;00836.6991;63.19024
7676;201;17.39643;-14.0689;12:41:54.60;15/10/22;True;4658.5989;00836.6993;62.505
7677;201;16.20928;-13.4229;12:41:54.80;15/10/22;True;4658.6008;00836.6996;62.70872
7678;201;14.99707;-12.22058;12:41:55.00;15/10/22;True;4658.6026;00836.6998;61.98644
7679;202;14.44127;-12.79858;12:41:55.20;15/10/22;True;4658.6045;00836.7000;61.89384
7680;199;14.10756;-11.79621;12:41:55.40;15/10/22;True;4658.6064;00836.7002;61.8568
7681;196;13.30679;-11.81752;12:41:55.60;15/10/22;True;4658.6083;00836.7005;61.61604
7682;207;12.2089;-11.39451;12:41:55.80;15/10/22;True;4658.6101;00836.7007;61.54196
7683;197;12.18812;-11.83779;12:41:56.00;15/10/22;True;4658.6120;00836.7009;60.69004
7684;198;12.90634;-12.45893;12:41:56.20;15/10/22;True;4658.6138;00836.7012;60.3752
7685;202;12.7442;-12.60094;12:41:56.40;15/10/22;True;4658.6156;00836.7014;60.06036
7686;201;12.1096;-12.43739;12:41:56.60;15/10/22;True;4658.6174;00836.7016;59.98628
7687;196;11.6961;-12.61249;12:41:56.80;15/10/22;True;4658.6192;00836.7019;59.70849
7688;200;11.47537;-12.94888;12:41:57.00;15/10/22;True;4658.6210;00836.7021;59.09732
7689;203;11.48219;-11.93974;12:41:57.20;15/10/22;True;4658.6228;00836.7023;58.78248
7690;197;11.9216;-11.7504;12:41:57.40;15/10/22;True;4658.6246;00836.7026;58.63432
7691;201;12.6139;-10.49006;12:41:57.60;15/10/22;True;4658.6264;00836.7028;58.5232
7692;200;12.74134;-10.6879;12:41:57.80;15/10/22;True;4658.6282;00836.7030;57.93056
7693;201;12.44209;-10.78926;12:41:58.00;15/10/22;True;4658.6299;00836.7031;57.46756
7694;198;12.19263;-9.938754;12:41:58.20;15/10/22;True;4658.6317;00836.7033;57.0416
7695;200;11.99774;-10.2014;12:41:58.40;15/10/22;True;4658.6334;00836.7035;56.93048
7696;198;12.18221;-11.31389;12:41:58.60;15/10/22;True;4658.6351;00836.7037;56.52304
7697;201;12.83714;-11.39245;12:41:58.80;15/10/22;True;4658.6369;00836.7039;56.41192
7698;204;13.10554;-12.2338;12:41:59.00;15/10/22;True;4658.6386;00836.7041;56.26376
7699;201;13.74331;-11.46989;12:41:59.20;15/10/22;True;4658.6403;00836.7042;55.87484
7700;198;13.54846;-11.47271;12:41:59.40;15/10/22;True;4658.6420;00836.7044;55.81928
7701;200;12.43811;-10.58319;12:41:59.60;15/10/22;True;4658.6437;00836.7045;55.9304
7702;198;10.608;-10.42772;12:41:59.80;15/10/22;True;4658.6454;00836.7047;56.023
7703;202;11.43547;-10.54209;12:42:00.00;15/10/22;True;4658.6471;00836.7048;56.09708
7704;199;11.13059;-10.8006;12:42:00.20;15/10/22;True;4658.6488;00836.7049;56.15264
7705;197;12.28419;-10.93278;12:42:00.40;15/10/22;True;4658.6504;00836.7050;55.80076
7706;200;11.97424;-11.81594;12:42:00.60;15/10/22;True;4658.6521;00836.7051;55.70816
7707;200;11.25535;-11.789;12:42:00.80;15/10/22;True;4658.6537;00836.7053;55.33776
7708;217;13.12888;-13.22326;12:42:01.00;15/10/22;True;4658.6553;00836.7055;55.44888
7709;185;12.5159;-14.13595;12:42:01.20;15/10/22;True;4658.6569;00836.7056;55.20812
7710;199;11.1993;-13.67686;12:42:01.40;15/10/22;True;4658.6584;00836.7058;52.5042
7711;195;10.74151;-13.7733;12:42:01.60;15/10/22;True;4658.6598;00836.7060;51.26336
7712;201;10.41245;-13.88728;12:42:01.80;15/10/22;True;4658.6613;00836.7062;51.18928
7713;201;7.950956;-13.09406;12:42:02.00;15/10/22;True;4658.6629;00836.7064;51.15224
7714;198;7.822495;-13.60535;12:42:02.20;15/10/22;True;4658.6644;00836.7066;51.1152
7715;199;5.409342;-12.04802;12:42:02.40;15/10/22;True;4658.6656;00836.7069;49.42988
7716;200;4.195751;-11.19166;12:42:02.60;15/10/22;True;4658.6668;00836.7071;47.70752
7717;173;5.018201;-11.09291;12:42:02.80;15/10/22;False
7718;224;2.157403;-11.35992;12:42:03.00;15/10/22;True;4658.6680;00836.7073;0.0
7719;174;1.931175;-10.28702;12:42:03.20;15/10/22;False
7720;191;-1.1367;-11.45455;12:42:03.40;15/10/22;False
7721;202;-1.847294;-10.68732;12:42:03.60;15/10/22;False
7722;207;-0.9079752;-10.33987;12:42:03.80;15/10/22;False
7723;202;-0.9302653;-9.923481;12:42:04.00;15/10/22;False
7724;201;0.2766225;-10.29794;12:42:04.20;15/10/22;False
7725;199;-0.3142558;-9.535671;12:42:04.40;15/10/22;False
7726;203;-1.025255;-9.480749;12:42:04.60;15/10/22;False
7727;202;-1.67131;-8.774085;12:42:04.80;15/10/22;False
7728;196;-2.338151;-8.748368;12:42:05.00;15/10/22;False
7729;201;-3.141805;-10.21484;12:42:05.20;15/10/22;False
7730;202;-4.838027;-10.20038;12:42:05.40;15/10/22;False
7731;225;-5.397218;-10.73221;12:42:05.60;15/10/22;True;4658.6864;00836.7069;49.67064
