Loopcount;Interval;Roll;Pitch;Time;Date;Fix;Latitude;Longitude;Speed
8771;194;-3.299265;-5.297703;13:56:16.20;15/10/22;True;4703.3496;00818.7197;0.3704
8772;201;-3.402478;-5.22906;13:56:16.40;15/10/22;True;4703.3497;00818.7197;0.35188
8773;200;-3.394077;-5.311652;13:56:16.60;15/10/22;True;4703.3497;00818.7197;0.33336
8774;201;-3.449296;-3.064072;13:56:16.80;15/10/22;True;4703.3498;00818.7197;0.31484
8775;204;-3.35798;-3.29903;13:56:17.00;15/10/22;True;4703.3499;00818.7197;0.29632
8776;196;-3.206686;-3.381145;13:56:17.20;15/10/22;True;4703.3499;00818.7197;0.2778
8777;199;-3.232091;-3.336529;13:56:17.40;15/10/22;True;4703.3500;00818.7198;0.25928
8778;200;-3.130431;-3.442637;13:56:17.60;15/10/22;True;4703.3500;00818.7198;0.24076
8779;201;-3.01717;-3.549978;13:56:17.80;15/10/22;True;4703.3501;00818.7198;0.24076
8780;199;-2.941632;-3.702743;13:56:18.00;15/10/22;True;4703.3501;00818.7198;0.22224
8781;205;-2.880568;-3.624506;13:56:18.20;15/10/22;True;4703.3501;00818.7198;0.22224
8782;196;-2.816153;-3.706395;13:56:18.40;15/10/22;True;4703.3502;00818.7198;0.20372
8783;200;-2.924941;-3.631189;13:56:18.60;15/10/22;True;4703.3502;00818.7198;0.20372
8784;199;-2.991052;-3.617944;13:56:18.80;15/10/22;True;4703.3502;00818.7198;0.1852
8785;205;-2.971679;-3.742893;13:56:19.00;15/10/22;True;4703.3502;00818.7199;0.20372
8786;194;-3.048113;-3.911501;13:56:19.20;15/10/22;True;4703.3501;00818.7199;0.20372
8787;201;-3.161572;-3.800492;13:56:19.40;15/10/22;True;4703.3501;00818.7199;0.22224
8788;199;-3.183265;-3.998846;13:56:19.60;15/10/22;True;4703.3501;00818.7199;0.22224
8789;201;-3.118106;-3.99103;13:56:19.80;15/10/22;True;4703.3501;00818.7199;0.22224
8790;203;-3.292562;-4.113602;13:56:20.00;15/10/22;True;4703.3501;00818.7199;0.22224
8791;196;-3.216769;-4.311684;13:56:20.20;15/10/22;True;4703.3500;00818.7199;0.22224
8792;202;-3.34478;-4.391981;13:56:20.40;15/10/22;True;4703.3500;00818.7199;0.22224
8793;199;-3.180794;-4.461877;13:56:20.60;15/10/22;True;4703.3500;00818.7199;0.22224
8794;200;-2.923448;-4.556182;13:56:20.80;15/10/22;True;4703.3500;00818.7199;0.22224
8795;202;-2.761271;-4.498903;13:56:21.00;15/10/22;True;4703.3500;00818.7199;0.22224
8796;198;-2.89234;-4.685663;13:56:21.20;15/10/22;True;4703.3500;00818.7199;0.22224
8797;201;-2.768805;-4.430421;13:56:21.40;15/10/22;True;4703.3500;00818.7199;0.22224
8798;199;-2.747861;-4.439005;13:56:21.60;15/10/22;True;4703.3499;00818.7199;0.22224
8799;196;-2.66069;-4.309747;13:56:21.80;15/10/22;True;4703.3499;00818.7199;0.24076
8800;203;-2.503787;-4.590109;13:56:22.00;15/10/22;True;4703.3499;00818.7199;0.24076
8801;197;-2.519144;-4.720434;13:56:22.20;15/10/22;True;4703.3499;00818.7199;0.24076
8802;203;-2.707674;-4.792306;13:56:22.40;15/10/22;True;4703.3499;00818.7199;0.24076
8803;200;-2.991561;-4.709823;13:56:22.60;15/10/22;True;4703.3499;00818.7200;0.24076
8804;198;-3.153351;-4.747067;13:56:22.80;15/10/22;True;4703.3500;00818.7200;0.24076
8805;204;-2.920123;-4.960605;13:56:23.00;15/10/22;True;4703.3500;00818.7201;0.25928
8806;196;-3.054168;-4.966456;13:56:23.20;15/10/22;True;4703.3500;00818.7201;0.25928
8807;203;-2.867487;-4.885066;13:56:23.40;15/10/22;True;4703.3500;00818.7202;0.25928
8808;197;-2.89871;-4.807367;13:56:23.60;15/10/22;True;4703.3500;00818.7202;0.2778
8809;202;-2.900387;-4.848882;13:56:23.80;15/10/22;True;4703.3500;00818.7203;0.2778
8810;201;-2.845947;-5.06378;13:56:24.00;15/10/22;True;4703.3501;00818.7203;0.29632
8811;202;-2.7496;-5.068466;13:56:24.20;15/10/22;True;4703.3501;00818.7203;0.29632
8812;198;-2.647014;-5.214835;13:56:24.40;15/10/22;True;4703.3500;00818.7203;0.31484
8813;197;-2.642881;-5.188209;13:56:24.60;15/10/22;True;4703.3500;00818.7204;0.31484
8814;202;-2.661173;-5.254748;13:56:24.80;15/10/22;True;4703.3500;00818.7204;0.31484
8815;200;-2.61874;-5.347714;13:56:25.00;15/10/22;True;4703.3500;00818.7204;0.31484
8816;196;-2.54458;-5.428716;13:56:25.20;15/10/22;True;4703.3499;00818.7204;0.33336
8817;205;-2.581955;-5.339026;13:56:25.40;15/10/22;True;4703.3499;00818.7204;0.31484
8818;197;-2.377505;-4.968035;13:56:25.60;15/10/22;True;4703.3499;00818.7203;0.31484
8819;203;-2.590846;-4.33697;13:56:25.80;15/10/22;True;4703.3499;00818.7204;0.31484
8820;199;-3.643048;-1.448534;13:56:26.00;15/10/22;True;4703.3499;00818.7204;0.31484
8821;200;-4.55659;-0.1986433;13:56:26.20;15/10/22;True;4703.3498;00818.7203;0.33336
8822;202;-5.841794;1.488301;13:56:26.40;15/10/22;True;4703.3498;00818.7203;0.33336
8823;199;-8.195328;1.901274;13:56:26.60;15/10/22;True;4703.3497;00818.7202;0.33336
8824;200;-9.195118;3.283738;13:56:26.80;15/10/22;True;4703.3496;00818.7202;0.35188
8825;202;-9.323809;3.786847;13:56:27.00;15/10/22;True;4703.3495;00818.7200;0.3704
8826;197;-10.01095;4.300168;13:56:27.20;15/10/22;True;4703.3493;00818.7197;0.44448
8827;201;-7.882882;3.702085;13:56:27.40;15/10/22;True;4703.3493;00818.7195;0.51856
8828;198;-8.540877;1.177165;13:56:27.60;15/10/22;True;4703.3493;00818.7193;0.59264
8829;201;-1.974593;4.764619;13:56:27.80;15/10/22;True;4703.3494;00818.7191;0.66672
8830;203;-3.624048;8.398341;13:56:28.00;15/10/22;True;4703.3495;00818.7190;0.70376
8831;199;-0.7883486;9.70317;13:56:28.20;15/10/22;True;4703.3495;00818.7189;0.72228
8832;198;-0.5429774;9.228433;13:56:28.40;15/10/22;True;4703.3495;00818.7187;0.7408
8833;199;3.281955;5.635619;13:56:28.60;15/10/22;True;4703.3495;00818.7186;0.75932
8834;203;2.229377;4.31979;13:56:28.80;15/10/22;True;4703.3495;00818.7185;0.75932
8835;199;0.7917847;2.396145;13:56:29.00;15/10/22;True;4703.3495;00818.7184;0.75932
8836;197;0.8297887;3.032635;13:56:29.20;15/10/22;True;4703.3495;00818.7183;0.7778399
8837;201;-1.239643;6.173703;13:56:29.40;15/10/22;True;4703.3495;00818.7182;0.7778399
8838;201;-3.212419;3.502042;13:56:29.60;15/10/22;True;4703.3495;00818.7180;0.79636
8839;201;-1.811805;4.763697;13:56:29.80;15/10/22;True;4703.3495;00818.7179;0.81488
8840;201;-3.867284;2.471336;13:56:30.00;15/10/22;True;4703.3494;00818.7178;0.87044
8841;200;-3.192653;3.078524;13:56:30.20;15/10/22;True;4703.3494;00818.7176;1.27788
8842;197;-7.57544;2.228467;13:56:30.40;15/10/22;True;4703.3494;00818.7174;1.83348
8843;200;-7.775603;1.984834;13:56:30.60;15/10/22;True;4703.3493;00818.7171;2.44464
8844;201;-6.696862;-1.265033;13:56:30.80;15/10/22;True;4703.3489;00818.7166;3.85216
8845;202;-6.223651;-1.397312;13:56:31.00;15/10/22;True;4703.3466;00818.7146;8.63032
8846;199;-5.211934;-2.07207;13:56:31.20;15/10/22;True;4703.3447;00818.7124;13.6122
8847;198;-2.568198;-1.035743;13:56:31.40;15/10/22;True;4703.3437;00818.7083;21.4832
8848;200;0.7293997;0.8117323;13:56:31.60;15/10/22;True;4703.3434;00818.7068;22.9648
8849;200;-3.780695;-4.030463;13:56:31.80;15/10/22;True;4703.3431;00818.7052;24.29824
8850;205;-7.904373;-7.056278;13:56:32.00;15/10/22;True;4703.3425;00818.7034;26.74288
8851;196;-8.909704;-7.407966;13:56:32.20;15/10/22;True;4703.3418;00818.7013;29.46532
8852;199;-11.61776;-9.911828;13:56:32.40;15/10/22;True;4703.3402;00818.7003;30.94692
8853;204;-8.805576;-9.241367;13:56:32.60;15/10/22;True;4703.3387;00818.6976;35.57692
8854;197;-8.099495;-10.49835;13:56:32.80;15/10/22;True;4703.3375;00818.6953;38.55864
8855;204;-6.117607;-10.92707;13:56:33.00;15/10/22;True;4703.3372;00818.6936;38.44752
8856;196;-4.422238;-11.27436;13:56:33.20;15/10/22;True;4703.3368;00818.6919;37.66968
8857;203;-1.107085;-12.10232;13:56:33.40;15/10/22;True;4703.3364;00818.6903;36.65108
8858;196;3.032263;-11.63257;13:56:33.60;15/10/22;True;4703.3360;00818.6888;35.22504
8859;201;6.326308;-11.52709;13:56:33.80;15/10/22;True;4703.3356;00818.6874;33.72492
8860;209;10.13833;-9.988362;13:56:34.00;15/10/22;True;4703.3352;00818.6860;31.8544
8861;192;12.90728;-9.732009;13:56:34.20;15/10/22;True;4703.3348;00818.6847;30.558
8862;200;13.97833;-7.564857;13:56:34.40;15/10/22;True;4703.3344;00818.6834;29.15048
8863;199;15.77699;-2.561511;13:56:34.60;15/10/22;True;4703.3341;00818.6822;27.57628
8864;200;15.87773;-0.5077269;13:56:34.80;15/10/22;True;4703.3337;00818.6811;25.87244
8865;206;14.4563;-2.165729;13:56:35.00;15/10/22;True;4703.3333;00818.6801;24.46492
8866;194;14.31662;-1.337739;13:56:35.20;15/10/22;True;4703.3329;00818.6792;23.37224
8867;201;13.6416;1.530268;13:56:35.40;15/10/22;True;4703.3324;00818.6783;22.37216
8868;202;11.64225;2.443072;13:56:35.60;15/10/22;True;4703.3320;00818.6775;20.89056
8869;200;12.0756;3.92754;13:56:35.80;15/10/22;True;4703.3316;00818.6767;21.0202
8870;204;11.93932;4.603391;13:56:36.00;15/10/22;True;4703.3310;00818.6758;21.50172
8871;199;11.76221;5.450223;13:56:36.20;15/10/22;True;4703.3303;00818.6752;21.81656
8872;200;11.87389;4.35392;13:56:36.40;15/10/22;True;4703.3296;00818.6744;22.4092
8873;198;10.87412;4.655647;13:56:36.60;15/10/22;True;4703.3289;00818.6736;22.9648
8874;198;8.633492;4.392726;13:56:36.80;15/10/22;True;4703.3281;00818.6729;23.613
8875;202;7.588653;3.884222;13:56:37.00;15/10/22;True;4703.3273;00818.6724;23.74264
8876;200;6.210946;3.608881;13:56:37.20;15/10/22;True;4703.3265;00818.6718;23.87228
8877;199;4.95969;3.069832;13:56:37.40;15/10/22;True;4703.3258;00818.6712;24.02044
8878;200;3.622825;2.417775;13:56:37.60;15/10/22;True;4703.3250;00818.6707;23.94636
8879;202;2.664776;1.570745;13:56:37.80;15/10/22;True;4703.3243;00818.6703;23.90932
8880;202;1.650955;0.4971798;13:56:38.00;15/10/22;True;4703.3235;00818.6699;23.94636
8881;196;0.7886515;-0.1390087;13:56:38.20;15/10/22;True;4703.3228;00818.6696;23.48336
8882;201;-0.1164842;-0.5761073;13:56:38.40;15/10/22;True;4703.3221;00818.6694;23.00184
8883;200;-0.6029603;-0.9104267;13:56:38.60;15/10/22;True;4703.3214;00818.6692;22.37216
8884;201;-0.8197987;-1.755108;13:56:38.80;15/10/22;True;4703.3208;00818.6690;21.72396
8885;201;-1.215953;-2.13147;13:56:39.00;15/10/22;True;4703.3201;00818.6694;20.81648
8886;197;-2.356243;-2.361774;13:56:39.20;15/10/22;True;4703.3194;00818.6699;19.6312
8887;200;-3.456714;-2.653317;13:56:39.40;15/10/22;True;4703.3188;00818.6704;18.63112
8888;200;-4.305463;-2.566038;13:56:39.60;15/10/22;True;4703.3189;00818.6714;15.79756
8889;202;-4.907744;-2.827783;13:56:39.80;15/10/22;True;4703.3183;00818.6722;15.72348
8890;197;-5.368733;-3.160152;13:56:40.00;15/10/22;True;4703.3178;00818.6727;15.33456
8891;200;-4.836318;-2.919083;13:56:40.20;15/10/22;True;4703.3174;00818.6729;14.79748
8892;200;-3.545336;-2.597304;13:56:40.40;15/10/22;True;4703.3171;00818.6732;14.18632
8893;201;-1.573603;-2.726711;13:56:40.60;15/10/22;True;4703.3168;00818.6734;13.57516
8894;200;0.815368;-2.989901;13:56:40.80;15/10/22;True;4703.3165;00818.6735;12.83436
8895;202;2.626101;-3.315861;13:56:41.00;15/10/22;True;4703.3161;00818.6737;12.85288
8896;198;3.394391;-3.111627;13:56:41.20;15/10/22;True;4703.3157;00818.6739;12.90844
8897;200;3.535222;-2.970233;13:56:41.40;15/10/22;True;4703.3154;00818.6741;12.81584
8898;199;3.162341;-2.970766;13:56:41.60;15/10/22;True;4703.3151;00818.6742;12.42692
8899;202;3.022685;-2.890996;13:56:41.80;15/10/22;True;4703.3149;00818.6743;11.98244
8900;201;2.907165;-2.785923;13:56:42.00;15/10/22;True;4703.3147;00818.6745;10.9268
8901;199;2.923277;-3.017992;13:56:42.20;15/10/22;True;4703.3146;00818.6746;9.98228
8902;200;3.059176;-3.000856;13:56:42.40;15/10/22;True;4703.3144;00818.6751;9.519279
8903;199;3.067403;-3.198765;13:56:42.60;15/10/22;True;4703.3141;00818.6754;9.14888
8904;199;2.960886;-3.434965;13:56:42.80;15/10/22;True;4703.3138;00818.6758;9.05628
8905;205;1.994423;-3.61631;13:56:43.00;15/10/22;True;4703.3135;00818.6760;9.03776
8906;195;1.219708;-3.572463;13:56:43.20;15/10/22;True;4703.3132;00818.6763;8.9822
8907;202;0.4932352;-4.039947;13:56:43.40;15/10/22;True;4703.3129;00818.6767;8.94516
8908;199;0.03201167;-4.700575;13:56:43.60;15/10/22;True;4703.3126;00818.6771;8.871079
8909;201;-0.2746386;-5.308273;13:56:43.80;15/10/22;True;4703.3124;00818.6772;8.85256
8910;202;-0.1701104;-5.714322;13:56:44.00;15/10/22;True;4703.3122;00818.6774;8.77848
8911;195;0.2393629;-5.678747;13:56:44.20;15/10/22;True;4703.3121;00818.6776;8.20436
8912;201;1.243122;-6.581719;13:56:44.40;15/10/22;True;4703.3120;00818.6778;8.07472
8913;200;2.603339;-6.97044;13:56:44.60;15/10/22;True;4703.3119;00818.6779;7.29688
8914;201;3.897752;-7.072956;13:56:44.80;15/10/22;True;4703.3119;00818.6780;6.25976
8915;208;4.632773;-7.477486;13:56:45.00;15/10/22;True;4703.3118;00818.6781;5.70416
8916;192;4.078302;-6.603031;13:56:45.20;15/10/22;True;4703.3117;00818.6782;5.1856
8917;200;2.919167;-5.831948;13:56:45.40;15/10/22;True;4703.3116;00818.6782;4.74112
8918;202;1.88947;-5.736895;13:56:45.60;15/10/22;True;4703.3116;00818.6783;3.94476
8919;199;1.878348;-5.972718;13:56:45.80;15/10/22;True;4703.3116;00818.6783;3.07432
8920;200;2.4092;-6.07556;13:56:46.00;15/10/22;True;4703.3115;00818.6782;2.29648
8921;197;2.141802;-5.842103;13:56:46.20;15/10/22;True;4703.3115;00818.6782;1.9446
8922;200;1.663591;-6.00455;13:56:46.40;15/10/22;True;4703.3115;00818.6782;1.59272
8923;200;1.186915;-5.986204;13:56:46.60;15/10/22;True;4703.3115;00818.6781;1.44456
8924;198;1.337192;-5.988882;13:56:46.80;15/10/22;True;4703.3115;00818.6781;1.00008
8925;208;1.493758;-5.888114;13:56:47.00;15/10/22;True;4703.3115;00818.6780;0.90748
8926;198;1.433845;-5.828288;13:56:47.20;15/10/22;True;4703.3115;00818.6779;0.7778399
8927;201;1.215688;-5.710387;13:56:47.40;15/10/22;True;4703.3114;00818.6777;0.68524
8928;196;1.058993;-5.792578;13:56:47.60;15/10/22;True;4703.3114;00818.6777;0.57412
8929;200;0.7176683;-5.752427;13:56:47.80;15/10/22;True;4703.3113;00818.6775;0.53708
8930;202;0.5685854;-5.631239;13:56:48.00;15/10/22;True;4703.3112;00818.6775;0.463
8931;200;0.6524049;-5.635396;13:56:48.20;15/10/22;True;4703.3112;00818.6774;0.44448
8932;198;0.6081388;-5.558022;13:56:48.40;15/10/22;True;4703.3112;00818.6773;0.42596
8933;200;0.7383096;-5.705663;13:56:48.60;15/10/22;True;4703.3112;00818.6773;0.40744
8934;202;0.590395;-5.607644;13:56:48.80;15/10/22;True;4703.3112;00818.6772;0.35188
8935;204;0.5237468;-5.522691;13:56:49.00;15/10/22;True;4703.3112;00818.6771;0.29632
8936;193;0.3327383;-5.459284;13:56:49.20;15/10/22;True;4703.3112;00818.6770;0.29632
8937;203;0.2875504;-5.523526;13:56:49.40;15/10/22;True;4703.3112;00818.6769;0.22224
8938;199;0.2229738;-5.538613;13:56:49.60;15/10/22;True;4703.3113;00818.6769;0.14816
8939;200;0.1111317;-5.558195;13:56:49.80;15/10/22;True;4703.3113;00818.6769;0.12964
8940;205;0.08104683;-5.546131;13:56:50.00;15/10/22;True;4703.3112;00818.6768;0.12964
8941;194;0.09276516;-5.597373;13:56:50.20;15/10/22;True;4703.3112;00818.6768;0.11112
8942;200;0.04552841;-5.64352;13:56:50.40;15/10/22;True;4703.3112;00818.6767;0.14816
8943;201;-0.03864527;-5.540934;13:56:50.60;15/10/22;True;4703.3111;00818.6767;0.1852
8944;199;-0.03354084;-5.489009;13:56:50.80;15/10/22;True;4703.3110;00818.6766;0.25928
8945;201;0.008239141;-5.577188;13:56:51.00;15/10/22;True;4703.3109;00818.6765;0.31484
8946;200;0.07584384;-5.724189;13:56:51.20;15/10/22;True;4703.3109;00818.6764;0.31484
8947;199;-0.309004;-5.43251;13:56:51.40;15/10/22;True;4703.3108;00818.6763;0.3704
8948;201;-1.05081;-3.972143;13:56:51.60;15/10/22;True;4703.3107;00818.6762;0.42596
8949;199;-2.705075;-3.349721;13:56:51.80;15/10/22;True;4703.3106;00818.6761;0.48152
8950;205;-3.525258;-1.837893;13:56:52.00;15/10/22;True;4703.3105;00818.6761;0.59264
8951;195;-2.99534;0.6598745;13:56:52.20;15/10/22;True;4703.3104;00818.6761;0.66672
8952;202;-5.183517;1.246464;13:56:52.40;15/10/22;True;4703.3103;00818.6761;3.09284
8953;197;-8.125859;-0.9915384;13:56:52.60;15/10/22;True;4703.3101;00818.6761;4.48184
8954;202;-8.729362;-0.5313826;13:56:52.80;15/10/22;True;4703.3098;00818.6762;5.87084
8955;203;-8.451206;-0.613361;13:56:53.00;15/10/22;True;4703.3095;00818.6764;7.57468
8956;197;-13.32223;2.376677;13:56:53.20;15/10/22;True;4703.3091;00818.6765;8.871079
8957;201;-8.772408;2.152907;13:56:53.40;15/10/22;True;4703.3086;00818.6767;10.649
8958;200;-7.598282;5.725775;13:56:53.60;15/10/22;True;4703.3080;00818.6771;12.8714
8959;199;-4.628596;8.439517;13:56:53.80;15/10/22;True;4703.3075;00818.6774;14.11224
8960;204;-1.50123;7.500168;13:56:54.00;15/10/22;True;4703.3070;00818.6779;15.35308
8961;196;-3.143951;5.908805;13:56:54.20;15/10/22;True;4703.3064;00818.6784;16.68652
8962;201;-4.235499;5.658406;13:56:54.40;15/10/22;True;4703.3058;00818.6788;17.83476
8963;199;-4.768862;4.043453;13:56:54.60;15/10/22;True;4703.3051;00818.6794;19.11264
8964;203;-9.783186;2.496986;13:56:54.80;15/10/22;True;4703.3043;00818.6800;20.26088
8965;198;-11.15338;3.321482;13:56:55.00;15/10/22;True;4703.3037;00818.6807;21.18688
8966;200;-15.27579;2.958573;13:56:55.20;15/10/22;True;4703.3029;00818.6813;21.92768
8967;200;-13.99709;0.9387077;13:56:55.40;15/10/22;True;4703.3022;00818.6818;22.46476
8968;200;-15.52076;-1.108265;13:56:55.60;15/10/22;True;4703.3013;00818.6825;23.29816
8969;202;-15.58618;0.1282403;13:56:55.80;15/10/22;True;4703.3005;00818.6831;24.2612
8970;200;-15.17009;-0.4103873;13:56:56.00;15/10/22;True;4703.2997;00818.6836;24.37232
8971;197;-12.75275;-2.061667;13:56:56.20;15/10/22;True;4703.2990;00818.6841;24.3538
8972;201;-9.085864;-3.130482;13:56:56.40;15/10/22;True;4703.2983;00818.6847;24.27972
8973;199;-6.549614;-3.810431;13:56:56.60;15/10/22;True;4703.2976;00818.6853;24.2612
8974;201;-5.856073;-4.546093;13:56:56.80;15/10/22;True;4703.2969;00818.6859;24.13156
8975;202;-6.588584;-5.307528;13:56:57.00;15/10/22;True;4703.2962;00818.6864;23.68708
8976;197;-7.618298;-6.399376;13:56:57.20;15/10/22;True;4703.2956;00818.6870;23.16852
8977;202;-8.068624;-7.615345;13:56:57.40;15/10/22;True;4703.2951;00818.6875;22.29808
8978;200;-8.353089;-8.265192;13:56:57.60;15/10/22;True;4703.2947;00818.6880;20.76092
8979;198;-8.123032;-8.694378;13:56:57.80;15/10/22;True;4703.2944;00818.6884;18.94596
8980;203;-6.830985;-9.276765;13:56:58.00;15/10/22;True;4703.2942;00818.6889;17.35324
8981;197;-6.174046;-9.729088;13:56:58.20;15/10/22;True;4703.2940;00818.6892;15.57532
8982;202;-5.082744;-9.728988;13:56:58.40;15/10/22;True;4703.2937;00818.6896;14.48264
8983;196;-3.990124;-10.10138;13:56:58.60;15/10/22;True;4703.2933;00818.6900;14.4456
8984;201;-2.925719;-10.798;13:56:58.80;15/10/22;True;4703.2930;00818.6903;14.33448
8985;202;-2.169681;-10.4479;13:56:59.00;15/10/22;True;4703.2927;00818.6906;14.01964
8986;197;-1.719364;-9.327896;13:56:59.20;15/10/22;True;4703.2924;00818.6908;13.68628
8987;203;-1.863854;-9.071979;13:56:59.40;15/10/22;True;4703.2923;00818.6910;12.11208
8988;197;-2.335894;-8.682838;13:56:59.60;15/10/22;True;4703.2922;00818.6910;11.0194
8989;201;-2.857338;-8.34839;13:56:59.80;15/10/22;True;4703.2921;00818.6910;9.926721
8990;205;-3.165261;-7.996415;13:57:00.00;15/10/22;True;4703.2921;00818.6908;8.48216
8991;199;-2.85141;-7.912532;13:57:00.20;15/10/22;True;4703.2922;00818.6906;6.81536
8992;198;-2.366207;-8.028096;13:57:00.40;15/10/22;True;4703.2922;00818.6904;5.98196
8993;198;-2.337306;-7.880558;13:57:00.60;15/10/22;True;4703.2923;00818.6903;4.96336
8994;201;-2.343093;-7.845026;13:57:00.80;15/10/22;True;4703.2924;00818.6904;3.92624
8995;201;-2.317052;-7.592715;13:57:01.00;15/10/22;True;4703.2925;00818.6904;3.11136
8996;198;-1.880275;-7.470507;13:57:01.20;15/10/22;True;4703.2926;00818.6905;2.5002
8997;199;-1.69173;-7.184242;13:57:01.40;15/10/22;True;4703.2926;00818.6905;2.38908
8998;200;-1.6224;-7.128491;13:57:01.60;15/10/22;True;4703.2927;00818.6905;2.00016
8999;200;-1.598323;-7.014086;13:57:01.80;15/10/22;True;4703.2927;00818.6905;1.90756
9000;201;-1.708727;-6.729668;13:57:02.00;15/10/22;True;4703.2927;00818.6905;1.79644
9001;199;-1.798061;-6.679058;13:57:02.20;15/10/22;True;4703.2927;00818.6904;1.6668
9002;201;-1.774039;-6.544727;13:57:02.40;15/10/22;True;4703.2927;00818.6904;1.61124
9003;200;-1.816056;-6.361464;13:57:02.60;15/10/22;True;4703.2927;00818.6904;1.5742
9004;200;-1.672908;-6.280987;13:57:02.80;15/10/22;True;4703.2927;00818.6903;1.51864
9005;201;-1.568969;-6.127046;13:57:03.00;15/10/22;True;4703.2926;00818.6903;1.51864
9006;199;-1.374207;-6.046468;13:57:03.20;15/10/22;True;4703.2926;00818.6902;1.55568
9007;201;-1.337657;-6.006691;13:57:03.40;15/10/22;True;4703.2926;00818.6902;1.5742
9008;199;-1.242672;-5.937796;13:57:03.60;15/10/22;True;4703.2924;00818.6900;1.62976
9009;200;-1.157822;-5.835843;13:57:03.80;15/10/22;True;4703.2924;00818.6897;1.6668
9010;202;-1.163833;-5.797193;13:57:04.00;15/10/22;True;4703.2924;00818.6895;1.70384
9011;198;-1.101594;-5.681959;13:57:04.20;15/10/22;True;4703.2924;00818.6893;1.70384
9012;200;-0.9917592;-5.583554;13:57:04.40;15/10/22;True;4703.2923;00818.6892;1.35196
9013;199;-0.889187;-5.642201;13:57:04.60;15/10/22;True;4703.2924;00818.6891;0.7778399
9014;200;-1.001046;-5.599273;13:57:04.80;15/10/22;True;4703.2924;00818.6890;0.03704
9015;202;-1.007094;-5.481833;13:57:05.00;15/10/22;True;4703.2925;00818.6889;0.35188
9016;198;-0.8956184;-5.368855;13:57:05.20;15/10/22;True;4703.2926;00818.6889;0.463
9017;201;-0.8295232;-5.34561;13:57:05.40;15/10/22;True;4703.2927;00818.6887;0.59264
9018;198;-0.7195642;-5.271469;13:57:05.60;15/10/22;True;4703.2928;00818.6886;0.75932
9019;200;-0.7060967;-5.215747;13:57:05.80;15/10/22;True;4703.2927;00818.6885;0.66672
9020;203;-0.6141418;-5.305463;13:57:06.00;15/10/22;True;4703.2928;00818.6884;0.70376
9021;200;-0.7401905;-5.263077;13:57:06.20;15/10/22;True;4703.2928;00818.6882;0.7408
9022;199;-0.6654348;-5.203;13:57:06.40;15/10/22;True;4703.2928;00818.6881;0.75932
9023;201;-0.6698041;-5.143897;13:57:06.60;15/10/22;True;4703.2928;00818.6879;0.81488
9024;198;-0.7593391;-4.941538;13:57:06.80;15/10/22;True;4703.2928;00818.6877;0.88896
9025;200;-0.7004383;-4.970181;13:57:07.00;15/10/22;True;4703.2927;00818.6875;0.90748
9026;200;-0.6989861;-4.978691;13:57:07.20;15/10/22;True;4703.2927;00818.6874;0.88896
9027;199;-0.6947825;-4.930302;13:57:07.40;15/10/22;True;4703.2927;00818.6873;0.81488
9028;202;-0.7198881;-4.736425;13:57:07.60;15/10/22;True;4703.2927;00818.6872;0.81488
9029;202;-0.6253601;-4.60808;13:57:07.80;15/10/22;True;4703.2926;00818.6871;0.62968
9030;199;-0.4575664;-4.760646;13:57:08.00;15/10/22;True;4703.2926;00818.6870;0.85192
9031;199;-0.4113629;-4.787466;13:57:08.20;15/10/22;True;4703.2926;00818.6869;1.12972
9032;202;-0.35964;-4.89882;13:57:08.40;15/10/22;True;4703.2927;00818.6867;1.2964
9033;199;-0.3574408;-4.900523;13:57:08.60;15/10/22;True;4703.2927;00818.6867;1.2038
9034;200;-0.2494553;-5.090672;13:57:08.80;15/10/22;True;4703.2928;00818.6866;1.22232
9035;202;-0.1641819;-4.968336;13:57:09.00;15/10/22;True;4703.2928;00818.6866;1.22232
9036;198;-0.1274317;-5.00931;13:57:09.20;15/10/22;True;4703.2930;00818.6865;1.389
9037;200;-0.1544483;-4.923447;13:57:09.40;15/10/22;True;4703.2931;00818.6864;1.389
9038;199;-0.09912765;-4.999547;13:57:09.60;15/10/22;True;4703.2931;00818.6863;1.2038
9039;203;0.02277771;-5.032794;13:57:09.80;15/10/22;True;4703.2930;00818.6862;0.96304
9040;202;0.01790582;-5.182675;13:57:10.00;15/10/22;True;4703.2930;00818.6861;0.90748
9041;194;0.1797921;-5.033838;13:57:10.20;15/10/22;True;4703.2931;00818.6861;0.81488
9042;202;0.05624667;-5.066351;13:57:10.40;15/10/22;True;4703.2931;00818.6861;0.75932
9043;197;0.2447168;-5.051642;13:57:10.60;15/10/22;True;4703.2931;00818.6860;0.66672
9044;201;0.271194;-5.053376;13:57:10.80;15/10/22;True;4703.2932;00818.6859;0.40744
9045;202;0.2609688;-4.956994;13:57:11.00;15/10/22;True;4703.2932;00818.6858;1.22232
9046;198;0.3382919;-5.077888;13:57:11.20;15/10/22;True;4703.2932;00818.6857;1.22232
9047;201;0.3505938;-5.123621;13:57:11.40;15/10/22;True;4703.2932;00818.6856;1.07416
9048;200;0.3055042;-4.060927;13:57:11.60;15/10/22;True;4703.2932;00818.6854;1.09268
9049;200;1.443575;-2.433882;13:57:11.80;15/10/22;True;4703.2932;00818.6854;0.926
9050;202;2.372798;-2.63271;13:57:12.00;15/10/22;True;4703.2931;00818.6853;0.96304
